PLOT_NAME	SUBPLOT	QUADRAT	SPPCODE	SIZE_CLASS	COUNT1999	COUNT2000	COUNT2001	COUNT2002	COUNT2003	COUNT2004	COUNT2005	COUNT2006	COUNT2007	COUNT2008	COUNT2009	DATA_YEAR
SUABCO	8	6	PIXX	1	0	2	0	2	0	0	0	1	0	0	1	2000
SUABCO	8	6	QUKE	1	0	0	1	0	0	0	0	0	0	0	0	2001
SUABCO	8	6	QUKE	10	0	0	0	0	1	1	1	0	0	0	0	2003
SUABCO	8	7	ABCO	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUABCO	8	7	ABXX	1	0	0	0	24	0	2	0	8	17	0	8	2002
SUABCO	8	7	ABXX	2	1	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	7	CADE	1	0	0	0	42	0	0	7	0	1	0	0	2002
SUABCO	8	7	PIXX	1	0	0	0	0	0	0	0	1	0	0	0	2006
SUABCO	8	8	ABXX	1	0	0	0	9	0	0	0	2	23	0	11	2002
SUABCO	8	8	ABXX	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUABCO	8	8	CADE	1	0	0	0	5	0	0	2	0	1	0	0	2002
SUABCO	8	9	ABCO	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUABCO	8	9	ABCO	10	1	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	9	ABCO	50	0	0	1	0	0	0	0	0	0	0	NA	2001
SUABCO	8	9	ABMA	10	0	0	0	1	0	0	0	0	0	0	0	2002
SUABCO	8	9	ABXX	1	0	0	0	18	0	2	0	1	8	0	1	2002
SUABCO	8	9	ABXX	10	0	1	0	0	0	0	0	0	0	0	0	2000
SUABCO	8	9	CADE	1	0	0	0	3	0	0	5	0	1	0	0	2002
SUABCO	8	9	PIXX	1	0	0	0	0	0	0	0	3	0	0	0	2006
SUABCO	8	10	ABCO	10	0	0	2	0	0	0	0	0	0	0	0	2001
SUABCO	8	10	ABXX	1	0	0	0	6	0	3	0	6	1	0	5	2002
SUABCO	8	10	ABXX	2	0	0	0	0	0	0	0	0	0	0	1	2009
SUABCO	8	10	CADE	1	0	0	0	11	0	0	0	0	0	0	0	2002
SUABCO	8	11	ABXX	1	0	0	0	71	0	21	0	45	36	0	32	2002
SUABCO	8	11	ABXX	2	12	1	0	0	0	1	0	0	0	0	2	1999
SUABCO	8	11	ABXX	10	0	0	0	0	0	0	0	0	1	0	0	2007
SUABCO	8	11	CADE	1	0	0	0	64	2	1	1	0	0	0	0	2002
SUABCO	8	11	CADE	2	0	1	0	0	0	0	0	0	0	0	1	2000
SUABCO	8	11	CADE	10	2	1	0	1	1	0	0	0	1	1	0	1999
SUABCO	8	11	PILA	50	0	0	0	0	0	0	0	0	0	1	NA	2008
SUABCO	8	11	PIXX	1	0	1	0	0	0	0	0	0	0	0	0	2000
SUABCO	8	11	QUKE	10	0	0	0	0	0	0	0	0	0	1	0	2008
SUABCO	8	12	ABCO	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUABCO	8	12	ABXX	1	0	0	0	40	0	15	0	8	73	0	22	2002
SUABCO	8	12	ABXX	2	2	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	12	CADE	1	0	0	0	44	1	0	0	0	6	0	0	2002
SUABCO	8	13	ABXX	1	0	0	0	33	0	3	0	10	35	0	16	2002
SUABCO	8	13	ABXX	2	2	1	0	0	0	0	0	0	0	0	1	1999
SUABCO	8	13	CADE	1	0	0	0	28	0	0	0	0	2	0	0	2002
SUABCO	8	13	CADE	2	0	1	0	0	0	0	0	0	0	0	0	2000
SUABCO	8	13	PILA	1	0	0	0	0	0	0	0	3	0	0	0	2006
SUABCO	8	14	ABXX	1	0	0	0	20	0	4	0	8	26	0	16	2002
SUABCO	8	14	CADE	1	0	0	0	23	0	0	1	0	2	0	0	2002
SUABCO	8	15	ABXX	1	0	0	0	42	0	2	0	4	0	0	0	2002
SUABCO	8	15	CADE	1	0	0	0	79	0	0	1	0	0	0	0	2002
SUABCO	8	15	PILA	1	0	0	0	0	0	0	0	1	0	0	0	2006
SUABCO	8	16	ABCO	2	0	0	0	0	1	0	0	0	0	0	0	2003
SUABCO	8	16	ABXX	1	0	0	0	51	0	4	0	55	30	0	9	2002
SUABCO	8	16	ABXX	2	6	0	0	0	0	0	0	0	1	0	0	1999
SUABCO	8	16	CADE	1	0	0	0	16	0	0	1	0	4	0	0	2002
SUABCO	8	17	ABXX	1	0	0	0	25	0	7	0	21	52	0	37	2002
SUABCO	8	17	ABXX	2	7	1	0	0	0	2	0	0	13	2	4	1999
SUABCO	8	17	ABXX	10	0	3	0	0	0	0	0	0	1	3	3	2000
SUABCO	8	17	CADE	1	0	0	0	18	0	0	1	0	2	0	0	2002
SUABCO	8	17	CADE	2	3	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	17	CADE	10	0	1	1	0	0	0	0	0	0	0	0	2000
SUABCO	8	18	ABCO	2	0	0	0	0	1	0	0	0	0	0	0	2003
SUABCO	8	18	ABCO	10	0	0	2	1	1	0	0	0	0	0	0	2001
SUABCO	8	18	ABXX	1	0	0	0	53	0	14	0	14	101	0	14	2002
SUABCO	8	18	ABXX	2	7	5	0	0	0	1	0	0	9	3	4	1999
SUABCO	8	18	ABXX	10	0	3	0	0	0	0	0	0	0	2	0	2000
SUABCO	8	18	CADE	1	0	0	0	82	0	0	2	0	8	0	0	2002
SUABCO	8	18	CADE	2	1	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	18	CADE	10	0	2	0	1	0	0	0	0	0	0	0	2000
SUABCO	8	18	PILA	1	0	0	0	0	0	1	0	2	1	0	0	2004
SUABCO	8	18	PILA	10	1	0	0	0	0	0	0	1	0	0	0	1999
SUABCO	8	18	PIXX	2	0	0	0	0	0	0	1	0	0	0	1	2005
SUABCO	8	18	QUKE	1	0	0	0	0	0	0	0	0	0	1	0	2008
SUABCO	8	19	ABXX	1	0	0	0	51	0	10	0	1	32	0	3	2002
SUABCO	8	19	ABXX	2	0	0	0	0	0	0	0	0	2	2	2	2007
SUABCO	8	19	ABXX	10	0	0	0	0	0	0	0	0	0	1	0	2008
SUABCO	8	19	CADE	1	0	0	0	318	6	0	3	0	6	0	0	2002
SUABCO	8	19	CADE	2	0	0	0	0	0	0	1	0	0	0	0	2005
SUABCO	8	19	CADE	10	0	0	0	0	0	4	0	0	0	0	0	2004
SUABCO	8	19	PILA	1	16	0	0	0	0	0	0	1	1	0	0	1999
SUABCO	8	19	PILA	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUABCO	8	19	PIPO	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUABCO	8	20	ABCO	10	0	0	0	0	0	0	1	1	0	0	0	2005
SUABCO	8	20	ABXX	1	0	0	0	26	0	0	0	2	3	0	5	2002
SUABCO	8	20	ABXX	10	0	0	0	0	0	1	0	0	0	0	0	2004
SUABCO	8	20	CADE	1	0	0	0	251	0	0	7	0	0	0	0	2002
SUABCO	8	20	PILA	2	0	0	0	0	0	0	0	0	0	1	0	2008
SUABCO	8	21	ABXX	1	0	0	0	74	1	1	0	13	26	0	47	2002
SUABCO	8	21	ABXX	2	8	1	0	0	0	0	0	0	3	0	0	1999
SUABCO	8	21	ABXX	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUABCO	8	21	CADE	1	0	0	0	151	0	0	7	0	4	0	0	2002
SUABCO	8	22	ABCO	2	0	0	0	0	1	0	0	0	0	0	0	2003
SUABCO	8	22	ABXX	1	4	0	0	39	0	3	0	13	25	0	44	1999
SUABCO	8	22	ABXX	2	5	0	0	0	0	0	0	0	0	0	1	1999
SUABCO	8	22	ABXX	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUABCO	8	22	CADE	1	0	0	0	74	2	0	11	0	0	0	0	2002
SUABCO	8	22	CADE	2	2	0	0	0	0	2	0	0	0	0	0	1999
SUABCO	8	22	CADE	10	0	0	0	0	0	0	1	0	1	0	1	2005
SUABCO	8	22	PIXX	1	0	2	0	0	0	0	0	0	0	0	1	2000
SUABCO	8	23	ABMA	10	0	1	0	0	0	0	0	0	0	0	0	2000
SUABCO	8	23	ABXX	1	0	0	0	54	0	9	0	20	8	0	9	2002
SUABCO	8	23	ABXX	2	1	2	0	0	0	0	0	0	1	0	0	1999
SUABCO	8	23	ABXX	10	0	0	0	0	0	0	0	0	0	1	1	2008
SUABCO	8	23	CADE	1	1	2	0	184	1	0	9	0	0	0	0	1999
SUABCO	8	23	CADE	2	2	3	0	0	0	1	0	0	0	0	0	1999
SUABCO	8	23	PILA	10	2	0	0	0	0	0	0	0	0	0	0	1999
SUABCO	8	23	QUKE	10	0	0	0	0	0	0	0	0	0	1	1	2008
SUABCO	8	24	ABXX	1	0	0	0	35	0	6	0	10	13	0	9	2002
SUABCO	8	24	ABXX	2	0	0	0	0	0	0	0	0	1	0	1	2007
SUABCO	8	24	CADE	1	0	0	0	279	0	0	24	0	1	0	0	2002
SUABCO	8	25	ABCO	2	0	0	0	0	1	0	0	0	0	0	0	2003
SUABCO	8	25	ABCO	10	0	0	0	0	0	1	0	0	0	0	0	2004
SUABCO	8	25	ABXX	1	0	0	0	37	0	6	0	2	9	0	4	2002
SUABCO	8	25	CADE	1	0	4	0	1074	18	0	67	0	6	0	0	2000
SUABCO	8	25	CADE	2	1	1	0	0	2	9	0	0	0	0	0	1999
SUABCO	8	25	CADE	10	1	1	0	0	1	4	0	0	0	0	0	1999
SUPILA	6	1	ABCO	2	1	0	0	0	1	0	0	0	0	0	0	1999
SUPILA	6	1	ABCO	10	0	0	0	0	1	1	0	0	0	0	0	2003
SUPILA	6	1	ABXX	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	1	ABXX	2	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	6	1	ABXX	10	0	0	0	0	0	0	0	0	0	1	1	2008
SUPILA	6	1	CADE	1	0	0	0	1	0	1	1	0	0	0	0	2002
SUPILA	6	1	CADE	10	0	0	0	0	0	0	0	1	0	0	0	2006
SUPILA	6	1	PILA	10	0	1	1	0	0	0	0	1	0	0	0	2000
SUPILA	6	2	ABXX	1	0	0	0	0	0	0	0	1	0	0	1	2006
SUPILA	6	2	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	2	PILA	1	0	0	0	0	0	0	1	2	0	0	0	2005
SUPILA	6	2	PILA	10	0	1	0	0	0	0	0	0	0	0	0	2000
SUPILA	6	2	PIXX	1	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	6	2	PIXX	2	0	0	0	0	0	0	1	0	0	0	0	2005
SUPILA	6	3	ABCO	2	2	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	3	ABXX	1	0	0	0	1	0	0	0	0	1	0	1	2002
SUPILA	6	3	CADE	1	0	1	0	0	0	0	0	0	1	0	0	2000
SUPILA	6	3	CADE	2	1	1	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	3	PILA	1	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	4	ABCO	1	0	0	0	0	0	2	0	0	0	0	0	2004
SUPILA	6	4	ABCO	2	9	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	4	ABCO	10	1	2	3	0	0	2	1	0	0	1	0	1999
SUPILA	6	4	ABXX	1	0	0	0	5	0	0	0	44	5	0	0	2002
SUPILA	6	4	ABXX	2	0	0	1	0	0	0	0	0	0	0	0	2001
SUPILA	6	4	ABXX	10	0	0	0	2	3	0	0	1	0	1	1	2002
SUPILA	6	4	CADE	1	0	0	0	3	0	0	0	0	1	0	0	2002
SUPILA	6	4	PILA	1	0	0	0	0	0	0	0	5	0	0	0	2006
SUPILA	6	4	QUKE	10	0	0	0	0	0	1	0	1	1	1	0	2004
SUPILA	6	5	ABCO	2	13	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	5	ABCO	10	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	5	ABXX	1	0	0	0	17	0	0	0	36	1	0	10	2002
SUPILA	6	5	ABXX	2	0	0	1	0	0	0	0	0	1	0	0	1999
SUPILA	6	5	ABXX	10	0	0	0	0	1	0	0	1	1	0	0	2003
SUPILA	6	5	CADE	1	0	0	0	6	0	0	1	0	2	0	0	2002
SUPILA	6	5	PILA	1	0	0	0	0	0	0	0	7	0	0	0	2006
SUPILA	6	5	PIPO	1	0	0	0	0	0	0	0	0	3	0	0	2007
SUPILA	6	5	PIXX	1	0	0	0	1	0	0	0	0	0	1	0	2002
SUPILA	6	5	QUKE	2	0	0	1	0	0	0	0	0	0	0	0	1999
SUPILA	6	5	QUKE	10	1	0	0	1	2	0	1	0	1	1	1	1999
SUPILA	6	6	ABXX	10	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	6	CADE	1	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	6	PILA	1	0	0	0	0	0	0	0	2	0	0	0	2006
SUPILA	6	7	PILA	1	0	0	0	0	0	0	1	1	0	0	0	2005
SUPILA	6	8	ABCO	1	0	0	0	0	0	1	0	0	0	0	0	2004
SUPILA	6	8	ABXX	1	0	0	0	1	0	0	0	11	0	0	0	2002
SUPILA	6	8	CADE	1	0	0	0	0	0	0	2	0	0	0	0	2005
SUPILA	6	8	PILA	1	0	0	0	0	0	0	1	16	0	0	0	2005
SUPILA	6	9	ABCO	1	0	0	0	0	0	2	0	0	0	0	0	2004
SUPILA	6	9	ABCO	2	25	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	9	ABCO	10	3	1	6	2	0	1	1	0	0	0	0	1999
SUPILA	6	9	ABXX	1	0	0	0	7	0	0	0	32	1	1	10	2002
SUPILA	6	9	ABXX	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	9	ABXX	10	0	0	0	1	2	0	0	2	1	1	0	2002
SUPILA	6	9	PILA	1	0	0	0	0	0	0	0	10	1	0	0	2006
SUPILA	6	9	PILA	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	9	PIXX	1	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	10	ABCO	1	0	2	0	0	0	7	0	0	0	0	0	2000
SUPILA	6	10	ABCO	2	10	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	10	ABCO	10	5	4	5	3	2	1	0	0	0	0	0	1999
SUPILA	6	10	ABXX	1	0	0	0	15	1	0	0	12	11	1	24	2002
SUPILA	6	10	ABXX	2	0	0	1	0	0	0	0	0	2	0	2	2001
SUPILA	6	10	ABXX	10	0	0	0	0	0	0	1	0	1	1	1	2005
SUPILA	6	10	ABXX	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	10	CADE	1	0	0	0	6	0	0	0	0	4	0	0	2002
SUPILA	6	10	CADE	2	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	10	PILA	1	0	0	0	0	2	0	0	4	2	0	0	2003
SUPILA	6	10	PILA	10	1	1	0	1	1	1	0	1	3	1	2	1999
SUPILA	6	10	PIXX	1	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	6	11	ABCO	1	0	0	0	0	0	1	0	0	0	0	0	2004
SUPILA	6	11	ABXX	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	11	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	11	PILA	1	0	0	0	0	0	0	1	11	0	0	0	2005
SUPILA	6	11	PIXX	1	0	0	0	0	0	0	0	0	0	0	2	2009
SUPILA	6	12	ABCO	1	0	0	0	0	0	2	0	0	0	0	0	2004
SUPILA	6	12	ABXX	1	0	0	0	2	0	0	0	3	0	0	0	2002
SUPILA	6	12	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	13	ABCO	1	0	0	0	0	0	5	0	0	0	0	0	2004
SUPILA	6	13	ABCO	2	3	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	13	ABXX	1	0	0	0	8	0	0	0	27	3	0	0	2002
SUPILA	6	13	CADE	1	0	0	0	2	0	0	2	0	0	0	0	2002
SUPILA	6	13	PILA	1	0	0	0	0	0	0	0	3	0	0	0	2006
SUPILA	6	13	PIXX	1	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	6	14	ABCO	1	0	0	0	0	0	11	0	0	0	0	0	2004
SUPILA	6	14	ABCO	2	12	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	14	ABCO	10	1	1	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	14	ABXX	1	0	0	0	9	0	0	0	27	0	0	2	2002
SUPILA	6	14	CADE	1	0	0	0	1	0	0	3	0	0	0	0	2002
SUPILA	6	14	PILA	1	0	0	0	0	0	0	0	2	5	0	0	2006
SUPILA	6	14	QUKE	50	0	0	0	0	3	0	0	0	0	0	NA	2003
SUPILA	6	14	QUKE	100	0	0	0	0	1	0	0	0	0	0	NA	2003
SUPILA	6	15	ABCO	1	0	0	0	0	0	9	0	0	0	0	0	2004
SUPILA	6	15	ABXX	1	0	0	0	5	0	0	0	7	0	0	4	2002
SUPILA	6	15	PILA	1	1	0	0	0	0	0	0	13	0	0	0	1999
SUPILA	6	15	PIXX	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	16	ABCO	1	0	0	0	0	0	1	0	0	0	0	0	2004
SUPILA	6	16	ABCO	2	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	16	CADE	1	0	0	0	2	0	0	0	0	0	0	0	2002
SUPILA	6	17	ABCO	1	0	0	0	0	0	3	0	0	0	0	0	2004
SUPILA	6	17	ABCO	2	7	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	17	ABXX	1	0	0	0	16	0	0	0	16	0	0	0	2002
SUPILA	6	17	ABXX	1	0	0	0	0	0	0	0	0	0	0	4	2009
SUPILA	6	17	CADE	1	0	0	0	3	0	0	0	0	0	0	0	2002
SUPILA	6	17	PILA	1	0	0	0	0	0	1	0	5	0	0	0	2004
SUPILA	6	17	PIXX	1	0	0	0	2	0	0	0	0	0	1	0	2002
SUPILA	6	17	QUKE	10	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	18	ABCO	1	0	0	0	0	0	19	0	0	0	0	0	2004
SUPILA	6	18	ABCO	2	9	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	18	ABXX	1	0	0	0	30	0	0	0	80	0	0	2	2002
SUPILA	6	18	CADE	1	0	0	0	4	0	0	1	0	0	0	0	2002
SUPILA	6	18	PILA	1	0	0	0	0	0	0	0	16	0	0	0	2006
SUPILA	6	18	PIPO	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	18	PIXX	1	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	19	ABCO	1	0	0	0	0	0	3	0	0	0	0	0	2004
SUPILA	6	19	ABCO	2	9	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	19	ABXX	1	0	0	0	27	0	0	0	36	0	0	16	2002
SUPILA	6	19	ABXX	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	19	CADE	1	0	0	0	7	0	0	1	0	0	0	0	2002
SUPILA	6	19	PILA	1	0	0	0	0	0	0	0	9	0	0	0	2006
SUPILA	6	19	PIXX	1	0	0	0	0	1	0	0	0	0	0	0	2003
SUPILA	6	20	ABCO	1	0	0	0	0	0	19	0	0	0	0	0	2004
SUPILA	6	20	ABCO	2	2	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	20	ABXX	1	0	0	0	37	0	0	0	16	1	0	2	2002
SUPILA	6	20	CADE	1	0	0	0	11	0	0	0	0	0	0	0	2002
SUPILA	6	20	PILA	1	0	0	0	0	0	2	0	11	0	0	0	2004
SUPILA	6	20	PILA	2	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	20	PIXX	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	21	ABCO	2	0	1	0	0	0	0	0	0	0	0	0	2000
SUPILA	6	21	ABXX	1	0	0	0	3	0	0	0	0	0	0	0	2002
SUPILA	6	22	ABCO	2	2	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	22	ABXX	1	0	0	0	14	0	0	0	3	1	0	1	2002
SUPILA	6	22	CADE	1	0	0	0	4	0	0	0	0	0	0	0	2002
SUPILA	6	22	PILA	1	10	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	23	ABCO	1	0	0	0	0	0	28	1	0	0	0	0	2004
SUPILA	6	23	ABCO	2	11	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	23	ABXX	1	0	0	0	58	2	0	0	19	3	0	14	2002
SUPILA	6	23	ABXX	10	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	23	CADE	1	0	0	0	3	0	0	0	0	1	0	0	2002
SUPILA	6	23	PILA	1	0	0	0	0	0	0	0	20	1	0	0	2006
SUPILA	6	23	PILA	2	3	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	23	PIXX	1	0	0	0	1	0	0	0	0	0	1	3	2002
SUPILA	6	23	QUKE	1	0	0	0	0	0	1	0	0	0	0	0	2004
SUPILA	6	23	QUKE	10	0	1	0	0	0	0	0	0	0	0	0	2000
SUPILA	6	24	ABCO	1	0	0	0	0	0	9	0	0	0	0	0	2004
SUPILA	6	24	ABCO	2	18	0	0	0	0	1	0	0	0	0	0	1999
SUPILA	6	24	ABXX	1	0	0	0	110	0	0	0	9	1	0	13	2002
SUPILA	6	24	ABXX	2	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	6	24	ABXX	2	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	24	ABXX	10	0	0	0	2	0	0	0	0	0	0	1	2002
SUPILA	6	24	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	24	PILA	1	0	0	0	0	0	1	0	8	0	0	0	2004
SUPILA	6	24	PILA	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	24	PILA	10	0	0	0	0	0	0	0	0	0	1	1	2008
SUPILA	6	24	PILA	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	6	24	PIXX	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	6	24	QUKE	10	0	0	0	0	0	0	0	0	2	0	0	2007
SUPILA	6	25	ABCO	1	0	0	0	0	0	6	0	0	0	0	0	2004
SUPILA	6	25	ABCO	2	8	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	25	ABCO	10	1	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	6	25	ABXX	1	0	0	0	54	0	0	0	44	0	0	6	2002
SUPILA	6	25	CADE	1	0	0	0	4	0	1	0	0	0	0	0	2002
SUPILA	6	25	PILA	1	0	0	0	0	0	0	0	5	1	0	0	2006
SUPILA	6	25	PILA	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	25	PIPO	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	6	25	PIXX	1	0	0	0	3	0	0	0	0	0	0	0	2002
SUPILA	8	1	ABCO	2	3	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	8	1	ABCO	10	0	0	0	0	0	2	0	0	0	0	0	2004
SUPILA	8	1	ABXX	1	0	0	0	20	0	4	0	20	0	0	2	2002
SUPILA	8	1	ABXX	2	0	1	0	0	0	0	0	0	0	0	4	2000
SUPILA	8	1	ABXX	10	0	0	0	1	0	0	0	0	0	0	1	2002
SUPILA	8	1	CADE	1	0	0	0	10	0	0	2	0	0	0	0	2002
SUPILA	8	1	PILA	1	0	0	0	0	0	0	0	11	0	0	0	2006
SUPILA	8	1	PIXX	1	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	8	2	ABCO	10	0	0	0	0	0	1	0	0	0	0	0	2004
SUPILA	8	2	ABXX	1	0	0	0	19	0	4	0	31	3	0	0	2002
SUPILA	8	2	ABXX	10	0	0	0	0	0	0	0	1	0	0	0	2006
SUPILA	8	2	CADE	1	0	0	0	8	0	0	0	0	0	0	0	2002
SUPILA	8	2	PILA	1	1	0	0	0	0	0	0	7	1	0	0	1999
SUPILA	8	3	ABXX	2	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	8	3	ABXX	10	0	0	0	0	0	0	0	0	0	1	1	2008
SUPILA	8	3	ABXX	10	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	8	3	CADE	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUPILA	8	4	ABCO	2	2	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	8	4	ABCO	10	0	0	1	0	0	0	0	0	0	0	0	2001
SUPILA	8	4	ABXX	1	0	0	0	0	0	0	0	10	0	1	0	2006
SUPILA	8	4	ABXX	10	0	1	0	1	0	0	0	0	0	0	1	2000
SUPILA	8	4	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	8	5	ABXX	1	0	0	0	0	0	0	0	2	0	0	2	2006
SUPILA	8	5	ABXX	10	0	1	0	0	0	0	0	0	0	0	0	2000
SUPILA	8	5	CADE	2	0	0	0	0	1	1	0	0	0	0	0	2003
SUPILA	8	6	ABCO	2	13	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	8	6	ABCO	10	1	1	6	0	0	0	1	0	0	0	0	1999
SUPILA	8	6	ABXX	1	0	0	0	5	1	15	0	13	0	0	5	2002
SUPILA	8	6	ABXX	2	0	0	0	0	0	4	0	0	0	0	0	2004
SUPILA	8	6	ABXX	10	0	3	0	3	3	0	0	1	0	1	0	2000
SUPILA	8	6	CADE	1	0	0	0	3	0	1	2	0	0	0	0	2002
SUPILA	8	6	PILA	1	4	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	8	6	PILA	10	1	1	1	0	0	0	0	0	0	0	0	1999
SUPILA	8	6	PIXX	1	0	0	0	0	0	0	0	2	0	0	0	2006
SUPILA	8	6	QUKE	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	8	6	QUKE	10	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	8	7	ABCO	2	4	0	0	0	0	0	0	0	0	0	0	1999
SUPILA	8	7	ABMA	10	0	0	0	0	2	0	0	0	0	0	0	2003
SUPILA	8	7	ABXX	1	0	0	0	8	0	7	0	14	4	0	11	2002
SUPILA	8	7	ABXX	2	0	0	3	0	0	2	0	1	2	2	1	2001
SUPILA	8	7	ABXX	10	0	1	1	1	0	0	0	1	6	0	0	2000
SUPILA	8	7	CADE	1	0	0	0	17	0	1	0	0	1	0	0	2002
SUPILA	8	7	PILA	1	1	0	0	0	0	0	0	1	0	0	0	1999
SUPILA	8	7	PILA	2	0	0	0	0	0	0	0	0	1	0	0	2007
SUPILA	8	7	PIXX	1	0	0	0	0	0	0	0	2	0	1	1	2006
SUPILA	8	7	PIXX	2	0	0	0	0	0	0	0	0	0	0	1	2009
SUPILA	8	7	PIXX	10	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	8	8	ABCO	1	0	0	0	0	0	0	1	0	0	0	0	2005
SUPILA	8	8	ABCO	2	0	0	0	0	0	0	2	0	0	0	0	2005
SUPILA	8	8	ABCO	10	0	0	0	0	0	0	1	0	0	0	0	2005
SUPILA	8	8	ABXX	1	0	0	0	2	1	0	0	1	0	2	0	2002
SUPILA	8	8	ABXX	2	1	0	0	0	0	0	0	0	0	2	3	1999
SUPILA	8	8	CADE	1	0	0	0	1	0	0	0	0	0	0	0	2002
SUPILA	8	8	PILA	1	0	0	0	0	0	0	0	6	0	0	0	2006
SUPILA	8	8	PIXX	10	0	0	0	0	0	0	0	0	0	1	0	2008
SUPILA	8	9	ABCO	10	1	0	0	1	0	0	0	0	0	0	0	1999
SUPILA	8	9	ABXX	2	0	0	0	0	0	0	0	0	1	0	0	2007
